mean_test_score,mean_fit_time,C,Gamma,tomek,under_strat,over_strat
0.808532501,65.19002302,121.6658113,0.555061431,No TL,-25%,+50% S
0.8085159,4.351103147,70.90121549,0.810390395,No TL,-80%,+50% S
0.808513561,108.0417616,51.3276572,0.901533875,No TL,-25%,+300% BS
0.808491841,165.1206844,6.374468655,0.135609134,TL,-25%,SMOTE
0.808452302,68.32724373,50.43188268,0.394889352,No TL,-60%,BoSMOTE
0.808226888,52.51261528,32.01155549,0.698066865,No TL,-80%,+500% BS
0.808099795,13.13865503,84.34635728,0.337233333,No TL,-80%,Imbal BS
0.808053369,343.2370034,3.592826752,0.582051347,TL,-15%,BoSMOTE
0.807940905,8.194615126,240.0460679,0.669684771,No TL,-80%,+100% BS
0.807912796,19.47410893,137.3218631,0.875588061,No TL,-60%,+20% S
0.807784807,95.28017465,35.78134406,0.402466402,No TL,-15%,+300% S
0.807737782,5.824196339,182.3752996,0.208586536,TL,-80%,+100% S
0.807714395,109.0047653,32.08438678,0.344426648,No TL,-15%,Imbal S
0.807641235,258.7929071,103.5731377,0.121918654,No TL,-25%,BoSMOTE
0.807621558,37.73833609,106.5224993,0.314039245,TL,-40%,+100% S
0.80757156,7.710696777,105.1198368,0.950537172,No TL,-80%,+100% BS
0.807371664,29.68224804,25.65248383,0.186560796,TL,-60%,Imbal S
0.807363607,57.15376711,52.82130072,0.711442256,TL,-15%,+100% BS
0.807082739,26.25580812,85.1110682,0.863990691,No TL,Imbal,+50% S
0.807063712,50.73179706,2.351805955,0.949042992,No TL,-40%,+500% S
0.80705764,84.86483129,16.66397041,0.711476659,TL,-25%,+500% BS
0.807031314,108.1012769,3.161516869,1.074225209,TL,-15%,Imbal S
0.806783991,226.1349696,3.366607914,0.675740341,No TL,-25%,BoSMOTE
0.806775694,23.33812539,73.01232222,1.007608833,TL,-80%,+300% BS
0.806761872,70.94870814,163.3114849,0.279264822,No TL,-60%,+500% BS
0.806718981,9.084605932,28.15383989,0.637649074,No TL,-80%,BoSMOTE
0.806675149,120.7555069,14.09844753,0.949053275,No TL,-25%,+500% BS
0.80656264,85.60663191,5.485439066,0.828345048,No TL,-25%,Imbal S
0.806100218,61.91494123,3.251660832,1.049245072,No TL,-40%,Imbal S
0.805932587,80.09965714,23.93184905,0.652564823,No TL,-25%,Imbal BS
0.805926815,8.673867226,21.08640492,0.669478081,TL,-80%,BoSMOTE
0.805857215,10.67121768,42.07326365,0.894112035,TL,Imbal,+20% S
0.805774391,36.15005636,36.64573626,1.025813862,TL,-40%,+20% BS
0.805723638,40.14159338,31.78472667,0.854577133,No TL,-40%,+50% S
0.805720393,65.56175216,10.78804551,1.049804235,No TL,-15%,Imbal BS
0.805643626,194.2226632,80.88206372,0.162158685,No TL,-40%,BoSMOTE
0.805462124,111.7879268,27.07109525,0.540156257,TL,-25%,+500% BS
0.805431667,73.88172682,39.80928871,0.271450355,No TL,Imbal,BoSMOTE
0.805430579,20.91887005,80.33336424,0.661299445,TL,Imbal,+20% S
0.805429611,3.865682522,54.57633012,0.501318243,TL,-80%,+50% S
0.80542294,17.43841696,39.92569594,0.940715758,No TL,-60%,+50% S
0.805368781,52.26173504,26.7557044,0.806696849,TL,-15%,+20% BS
0.80534227,63.09348448,16.7994394,0.781962216,No TL,-60%,+500% BS
0.805341096,38.93821398,18.00801888,0.24975825,No TL,Imbal,Imbal S
0.805297422,18.8598338,99.18951577,0.893871458,No TL,-60%,+20% S
0.80527678,34.73313626,14.57461605,0.872655631,TL,-25%,+50% S
0.805243723,70.02037589,57.87151443,1.025474254,No TL,-15%,+50% BS
0.805229491,153.7438402,56.29404094,0.451972674,No TL,-15%,+500% BS
0.80518351,56.87805494,81.19827914,0.594093116,No TL,-25%,+50% S
0.805154849,5.896875938,39.08294276,1.086806207,TL,-80%,+100% BS
0.805091378,66.45074487,39.08465762,0.640664031,No TL,-25%,+100% S
0.804969715,74.4981672,23.35252507,0.699248903,No TL,Imbal,+500% BS
0.804923404,89.6846838,92.69272163,0.422154659,No TL,-15%,+100% S
0.804857151,137.6685008,175.3089925,0.642630677,No TL,-15%,+50% BS
0.80467509,40.52983181,111.9430282,0.587322397,TL,-40%,+20% BS
0.804648336,63.79210957,231.4312544,0.742382001,No TL,-40%,+20% BS
0.804606429,3.800171375,106.028572,0.720294075,TL,-80%,+20% S
0.804604046,57.23911794,74.66469405,0.335489793,TL,-25%,+100% S
0.804580819,23.47181241,69.69511896,0.871760098,No TL,-40%,+100% BS
0.804580673,16.27737729,58.95878791,0.361629548,No TL,-80%,Imbal BS
0.804546578,26.03576557,37.65837974,0.916635916,TL,-40%,+100% BS
0.804497932,79.05130625,66.82684909,0.381707738,TL,-60%,+500% BS
0.804449439,93.9382689,33.9958084,0.851466469,TL,-25%,+300% BS
0.80434084,48.03765718,87.38979769,0.78933343,No TL,-40%,+100% BS
0.804333651,78.51154224,92.67072883,0.287458139,TL,-15%,+100% S
0.804310104,5.78318882,217.7150436,0.969061377,TL,-80%,+50% BS
0.804288955,60.41834601,16.42347377,0.55582427,TL,-60%,BoSMOTE
0.804071681,4.402278344,102.9569512,0.57007044,No TL,-80%,+50% S
0.804036953,3.870018562,166.1714076,0.521751465,TL,-80%,+20% S
0.804028035,6.084575971,66.20242129,0.790485441,TL,-80%,+100% BS
0.804009404,31.28519384,9.6307015,0.73875011,TL,-60%,BoSMOTE
0.803974804,71.09440072,1.609881324,0.911968955,No TL,-60%,+500% S
0.803943844,18.99385786,45.04690131,0.107518792,No TL,-80%,+300% S
0.803878116,4.543635607,91.50727893,0.283215839,No TL,-80%,+100% S
0.803860198,41.94358134,66.33383716,0.692404646,TL,-40%,+100% BS
0.803850555,21.06005367,53.25937697,0.630689808,TL,Imbal,+50% S
0.803701922,98.68994371,77.70597472,0.350731949,No TL,-25%,Imbal BS
0.803646315,73.99507658,85.67141907,0.303825889,TL,Imbal,+500% BS
0.803638481,73.4246436,7.523820944,0.642049441,No TL,Imbal,BoSMOTE
0.80363417,14.21834668,41.08535068,0.544952435,TL,-60%,+50% S
0.803491935,31.88080152,163.4550558,1.007057339,No TL,Imbal,+20% BS
0.80344537,108.0059221,221.7803179,0.389197125,No TL,-15%,+20% S
0.803342123,59.46000981,9.369191068,0.811357616,TL,-40%,Imbal BS
0.803246572,4.067719221,40.93951846,0.533815161,TL,-80%,+50% S
0.803225133,89.47198097,13.0156623,0.84578325,No TL,-25%,Imbal BS
0.803219909,61.0716273,67.69895892,0.368501777,TL,-60%,+500% BS
0.803112944,24.6135149,69.18209862,0.508693224,No TL,Imbal,+100% S
0.803084967,75.90824922,21.5823801,0.297550805,TL,-25%,Imbal S
0.803071356,63.44721389,56.46326603,0.323164979,TL,-40%,Imbal BS
0.802999411,35.14887969,9.634431044,0.89724204,TL,-60%,Imbal BS
0.802971365,138.2521026,2.946577162,0.790658766,TL,-40%,BoSMOTE
0.802922921,51.5777839,44.5031803,0.442341101,TL,-25%,+50% S
0.80283138,20.11688844,69.61946283,1.050447963,TL,Imbal,+20% BS
0.80277145,3.684817155,46.7872908,1.021156169,TL,-80%,+20% S
0.802684096,79.43970633,28.15724545,0.258126235,TL,-25%,Imbal S
0.802631579,103.2242453,18.03001515,0.827231316,No TL,-40%,+500% BS
0.802617159,56.54932841,67.23998512,0.537863181,TL,-25%,+20% BS
0.802568377,50.44024722,36.02983648,0.484579786,TL,-15%,+50% S
0.802558658,76.47101458,7.168151716,0.499378871,No TL,-15%,+500% S
0.802489507,71.55364354,23.85210235,0.338567355,TL,-15%,+300% S
0.80248052,38.56031426,23.60252254,0.888987094,TL,-25%,+20% BS
0.802420309,22.31861138,95.65405908,0.947958604,No TL,-60%,+100% BS
0.802305822,39.51598628,41.78476138,1.039190866,No TL,-40%,+20% S
0.802302801,39.72902028,40.23167549,0.387688603,TL,Imbal,Imbal BS
0.802213508,80.17333976,36.61674326,0.416637589,TL,-25%,Imbal BS
0.802199209,67.56961107,49.72021589,0.431160967,TL,-15%,+20% S
0.802083858,74.02258285,18.40648292,0.732807411,No TL,Imbal,+500% BS
0.802023258,8.949916045,35.62257665,0.485709358,No TL,-80%,BoSMOTE
0.80201781,17.35540048,57.1780773,1.014313542,No TL,-60%,+20% S
0.801934641,87.98321525,38.06117507,0.407977269,TL,-25%,Imbal BS
0.801934491,50.25921766,37.37574511,0.530780808,TL,-25%,+20% S
0.801861945,11.92644032,49.53079865,0.707833488,TL,Imbal,+20% S
0.801799591,138.2629364,22.99152482,0.528557533,TL,-15%,+500% BS
0.801684865,126.9226007,65.28093249,0.664127585,No TL,-15%,+300% BS
0.80156621,13.77343305,76.2390806,0.717317302,TL,-60%,+100% BS
0.801521769,12.02295899,16.03346139,0.726913963,No TL,-80%,Imbal BS
0.801474024,19.7221512,57.98686018,0.65176596,TL,Imbal,+20% S
0.801460277,70.29875811,24.80403292,0.961701964,TL,-15%,+50% BS
0.801288696,11.52920469,9.573962596,0.940284565,TL,-80%,BoSMOTE
0.801213118,51.32840427,87.44759408,0.727195534,No TL,Imbal,+300% BS
0.801087379,52.80083481,181.0767363,0.497140648,No TL,-40%,+20% S
0.801066946,18.65712992,35.90632652,0.261653639,TL,-80%,Imbal BS
0.801063388,131.5169137,86.82384549,0.574597882,No TL,-15%,+300% BS
0.801020555,111.0798012,22.56722985,0.529310679,TL,-25%,+500% BS
0.801007557,4.010542075,61.16219709,0.407886059,TL,-80%,+50% S
0.800948304,40.69168957,34.11194527,1.0020382,No TL,-25%,+100% BS
0.800762461,68.48877382,46.51237426,0.524235792,TL,-15%,+20% BS
0.80057554,22.59165994,16.95786956,0.637732751,TL,Imbal,+100% S
0.800570024,32.15668337,14.28879247,0.907043657,TL,-40%,+50% S
0.800413273,27.38634213,142.0524273,0.712160574,No TL,Imbal,+20% S
0.80034339,105.6311694,40.81294407,0.392209138,TL,-15%,Imbal BS
0.800310354,19.65647443,23.27083635,0.954874181,TL,Imbal,+20% S
0.800148775,32.52841663,50.755746,0.505575441,TL,-40%,+20% S
0.800007131,15.85080171,43.02910703,0.37641543,TL,-60%,+100% S
0.799971372,18.95051551,22.56688673,0.871897113,TL,Imbal,+50% S
0.79988352,76.29731894,6.594262819,0.622559537,No TL,Imbal,BoSMOTE
0.799857912,55.85687248,73.27690431,0.355188683,TL,-25%,+20% S
0.799783086,23.56083083,116.8425733,0.633771851,TL,-80%,+300% BS
0.799569126,33.88465349,48.63860085,0.919010132,TL,-40%,+50% BS
0.799513374,76.79557498,30.69651881,0.683491632,No TL,-15%,+50% S
0.799421781,297.1856955,13.35278889,0.258662631,No TL,-25%,BoSMOTE
0.79938092,10.17646527,108.2850983,0.236092758,TL,-80%,BoSMOTE
0.799339844,90.97224593,30.03901324,0.472859424,TL,-40%,+500% BS
0.799323199,13.68441749,53.83826212,0.897218934,TL,-60%,+20% BS
0.799265649,54.3812813,139.4398465,0.777564322,No TL,-40%,+50% BS
0.799175989,66.48491883,62.03268454,0.418687945,No TL,-25%,+100% S
0.79913649,26.20129824,131.3313454,0.696297707,No TL,Imbal,+20% S
0.799106937,51.23938767,82.60963796,0.628310127,No TL,-25%,+100% BS
0.799080058,74.61001929,22.18133959,0.84631354,TL,-15%,+100% BS
0.799021223,28.85543378,35.07838166,0.712070861,TL,-25%,+100% BS
0.798745054,77.78841654,33.50931274,0.699583363,No TL,-15%,+20% S
0.798661431,46.1178182,42.10255013,0.950314332,No TL,-40%,+100% BS
0.798617435,54.66516225,50.41375275,0.33641081,TL,-25%,+100% S
0.798421317,77.87059689,165.735035,0.535627683,No TL,-15%,+50% BS
0.798404485,112.1296536,31.80886763,0.427171776,TL,-25%,+500% BS
0.798275119,112.8916224,63.57609722,0.108601475,TL,-25%,+500% S
0.798255305,67.21404433,17.66943552,0.759048278,No TL,-25%,+100% S
0.797981399,4.061550061,25.01179892,0.957928355,No TL,-80%,+50% S
0.79791161,13.08564456,20.60364581,1.043323159,TL,-60%,+20% S
0.797881236,62.28500772,38.91698457,0.918842425,No TL,-40%,+300% BS
0.797857714,18.06535776,13.223954,0.691013387,TL,Imbal,+100% S
0.797852204,21.77768405,24.75517808,0.775741602,TL,Imbal,+50% S
0.797830866,5.343611956,6.058018357,1.023058436,TL,-80%,+100% S
0.797739709,16.33738812,84.76750059,0.668434568,TL,-60%,+20% BS
0.797711286,3.975704511,82.90659948,0.908980427,No TL,-80%,+20% S
0.797561504,121.0265594,127.2433512,0.502781718,No TL,-15%,+100% BS
0.797461968,23.08524585,23.10619939,0.265840929,No TL,Imbal,+300% S
0.797425345,113.4033786,105.0111875,0.148839188,No TL,-15%,Imbal S
0.79738381,103.8753605,11.5930224,0.913729538,No TL,-40%,+500% BS
0.797360595,76.15262691,75.17759079,0.819236312,No TL,-25%,+50% BS
0.797314412,46.83010769,22.7321815,0.457363484,TL,-15%,+100% S
0.797267657,4.884363651,20.94561997,0.440921793,TL,-80%,+100% S
0.797234063,59.46400944,16.54741665,0.658044152,No TL,-40%,Imbal BS
0.797218225,23.63551092,35.49473336,1.014452097,TL,Imbal,+100% BS
0.797070605,29.25717219,133.771722,0.874561461,No TL,Imbal,+20% BS
0.797056322,60.43018023,3.419082796,0.547145195,TL,-40%,Imbal S
0.797033607,77.1744744,7.715519014,1.044265569,No TL,Imbal,+500% BS
0.797008817,48.15001059,7.869104637,1.057364739,No TL,Imbal,Imbal BS
0.796966629,47.67092594,40.99529384,0.428370181,No TL,Imbal,Imbal BS
0.796760314,3.409602404,41.2218393,0.744658602,TL,-80%,+20% S
0.796760266,70.55413572,10.14684197,0.668905742,No TL,-60%,BoSMOTE
0.796518562,34.17587272,29.43215369,0.500561083,No TL,-60%,Imbal BS
0.796286153,36.41076692,61.98503492,0.461125215,No TL,-25%,+50% S
0.796260253,43.01077008,47.10385959,0.691158809,TL,Imbal,+300% BS
0.796093915,4.860359351,66.87280969,0.23654181,TL,-80%,+100% S
0.796077482,63.22134161,7.197034841,0.517229284,TL,Imbal,BoSMOTE
0.795917302,4.063554128,120.7904252,0.69466799,No TL,-80%,+20% S
0.795761043,36.30007998,77.10463299,0.781387562,No TL,-25%,+50% BS
0.795571579,41.08892949,24.10911278,0.954381371,TL,Imbal,+300% BS
0.795514985,12.85760649,57.6672709,0.591064009,TL,-60%,+20% S
0.795414698,41.14677342,2.753719852,0.736688781,TL,Imbal,+300% S
0.795352536,70.90703424,10.43596923,0.660273056,TL,-15%,+100% S
0.795276688,56.35545786,52.56910464,0.301029528,TL,-25%,Imbal BS
0.795242517,52.03869883,13.1164742,0.747554542,No TL,-80%,+500% BS
0.795188782,27.89126197,74.1013325,0.274334415,TL,-25%,+50% S
0.795170332,61.88977043,8.935905392,0.281447552,TL,-25%,+500% S
0.795156906,23.52532283,62.48333764,0.278035806,TL,-40%,+100% S
0.795154444,74.90140669,34.4044988,0.440817725,No TL,Imbal,+500% BS
0.795125761,52.87151122,47.49420836,0.337964035,TL,-60%,+500% BS
0.795118768,74.95574872,29.82934098,0.377556196,TL,Imbal,+500% BS
0.795115763,21.04088291,18.34260333,0.514391063,TL,-60%,Imbal BS
0.794966682,43.20613496,92.78545725,0.361027625,TL,-25%,+20% BS
0.794773111,54.1242346,4.84470682,0.958812666,TL,-80%,+500% BS
0.794685379,4.659655889,67.36017553,0.223362858,TL,-80%,+100% S
0.794669748,16.66627955,56.48848109,0.755216663,No TL,-60%,+20% S
0.794627953,23.50681798,39.97155507,0.969506761,No TL,-60%,+300% BS
0.794619375,35.0845325,41.8356921,0.650446029,TL,-40%,+20% BS
0.794557943,91.73688245,76.33365236,0.189724453,No TL,-25%,+300% S
0.794534764,20.94436598,12.85757119,0.758039748,No TL,-60%,Imbal BS
0.794490612,93.34899847,11.49917995,0.853474653,No TL,-40%,+500% BS
0.794308927,3.030034224,125.0704778,0.645176891,No TL,-80%,+20% S
0.794233704,46.02946774,70.65045348,0.250421766,TL,Imbal,+500% BS
0.7941918,71.7133441,6.010486971,0.869871985,No TL,-60%,BoSMOTE
0.794039216,84.81315804,16.56327895,0.510657728,TL,-25%,Imbal BS
0.794037985,15.41722488,91.16385436,0.280471578,TL,-60%,+50% S
0.793937376,56.24060567,31.07052468,0.65621108,TL,-25%,+100% BS
0.793863823,49.79663197,14.12304576,0.299222504,TL,-40%,+300% S
0.793852956,74.01841664,116.3692909,0.280873921,TL,-15%,+20% BS
0.793843435,32.60009623,35.95463183,0.659930453,TL,-40%,+20% BS
0.793764424,48.52657676,20.64500775,0.711940717,TL,-25%,+20% BS
0.793731324,63.63741589,9.911220266,0.546324332,TL,-60%,BoSMOTE
0.793698447,61.22598783,19.85649687,0.377099284,TL,-60%,BoSMOTE
0.793546287,10.96060379,17.45199068,0.996491817,TL,-60%,+20% S
0.793533589,58.59552209,75.60936533,0.246279947,TL,-25%,+100% S
0.79342375,11.2478207,94.87461652,0.526114719,TL,-60%,+100% BS
0.793408885,46.44070697,102.8586268,0.274642911,No TL,-40%,+100% S
0.793326763,43.05460842,18.95761241,0.879006366,TL,-25%,+300% BS
0.793216243,71.34161019,43.60350736,0.294522036,TL,-15%,+100% S
0.7931255,24.49366156,62.6612524,0.683374201,TL,Imbal,+100% BS
0.793074792,5.333277225,5.900004695,1.082117818,No TL,-80%,+100% S
0.792967305,21.36794353,50.61896441,0.466842276,TL,Imbal,+50% S
0.792966593,21.42495394,79.06965424,0.814838219,TL,Imbal,+50% BS
0.792955381,24.66969037,58.59286839,0.694311087,No TL,-40%,+100% BS
0.792947113,12.58989247,23.08870017,0.832061327,TL,-60%,+20% S
0.792942471,80.6714251,9.461386499,0.76110915,TL,-60%,+500% BS
0.79289012,5.145742734,7.40959209,0.884399654,No TL,-80%,+100% S
0.792803921,74.82322677,27.04927652,0.374373098,TL,Imbal,+500% BS
0.792647431,3.237738371,46.54428591,0.611022246,TL,-80%,+20% S
0.79263974,102.0745401,25.04114775,0.25458187,No TL,-15%,Imbal S
0.792625636,57.72986952,36.14671289,0.415471934,No TL,-15%,+100% S
0.792537266,9.410662889,34.32177188,0.36876718,No TL,-80%,BoSMOTE
0.792521951,186.7875174,44.40825085,0.140365311,No TL,-40%,BoSMOTE
0.792249124,27.1374623,66.32015538,0.889926501,No TL,Imbal,+100% BS
0.792234198,81.45273193,17.6050538,0.880015832,TL,-25%,+300% BS
0.792191068,97.23018225,76.1535019,0.140862392,No TL,-25%,Imbal S
0.792187369,37.39910587,20.9012461,0.700059223,No TL,-25%,+50% S
0.792124609,28.39284968,80.19149194,0.797469688,No TL,Imbal,+100% BS
0.791996354,41.14910801,124.2025615,0.516530944,No TL,-60%,+300% BS
0.791969755,111.22766,42.78121291,0.378176569,No TL,-15%,Imbal BS
0.791827488,275.3566689,27.04640086,0.146776658,TL,-25%,BoSMOTE
0.791815857,68.57461985,54.87215132,0.313766689,No TL,-40%,Imbal BS
0.791815574,78.28033606,6.314174935,1.037329208,No TL,Imbal,+500% BS
0.791777505,39.09807785,62.03710508,0.550269297,No TL,-40%,+20% S
0.791690325,85.57362588,47.224277,0.425512999,No TL,-15%,+50% S
0.791676408,82.84414395,37.93947683,0.390966372,No TL,-15%,+100% S
0.791594888,129.9388011,13.47839908,0.267773307,No TL,-15%,+500% S
0.79149052,38.37894821,5.56276987,0.942267174,TL,-25%,+100% S
0.791319982,12.12864216,85.73067569,0.53536805,TL,-60%,+20% BS
0.791072605,39.14658499,106.5677861,0.363278004,No TL,-25%,+20% S
0.790965219,47.65358917,24.20643536,1.012647074,No TL,Imbal,+300% BS
0.790942548,66.51442258,104.4472893,0.408265304,No TL,-15%,+20% BS
0.790873898,19.83666976,80.08021702,0.431041787,TL,-40%,+100% BS
0.790677264,54.88636907,150.5903606,0.195437595,TL,-25%,+20% S
0.790649997,52.11304355,20.85257126,0.496138354,TL,-25%,+20% S
0.790597124,3.54279232,38.51498068,0.928128975,No TL,-80%,+20% S
0.790502527,41.76754721,19.10684349,0.57807972,No TL,-40%,+100% S
0.790369025,90.73787308,35.49009159,0.357640079,No TL,-25%,Imbal BS
0.790339821,71.80469044,1.285653237,0.717315032,No TL,-60%,+500% S
0.790328809,63.29668617,30.13215026,0.834627279,No TL,-40%,+300% BS
0.790238582,137.7200079,9.232616868,0.643355332,TL,-15%,+500% BS
0.79023765,73.8613867,64.16934938,0.729401618,No TL,-25%,+50% BS
0.79023329,33.92666467,108.7319668,0.235765914,TL,-40%,+50% S
0.790120037,5.899375121,32.8963019,1.023926651,No TL,-80%,+100% BS
0.789990734,28.3993535,9.98518485,0.798234014,TL,-40%,+50% S
0.789988592,46.43887424,32.38500057,0.527129929,No TL,-15%,+20% S
0.789961441,84.59262005,124.081598,0.17386696,TL,Imbal,+500% BS
0.789771031,15.27653217,33.28827957,0.789633794,No TL,-60%,+20% S
0.78976945,208.1206187,2.741930941,0.634259999,No TL,-40%,BoSMOTE
0.789756801,48.8976438,9.120567421,0.69460248,TL,-25%,+50% S
0.789714679,75.49767653,10.83857304,0.713153756,No TL,-15%,+100% S
0.789661673,4.6954964,22.58570752,0.334300853,TL,-80%,+100% S
0.789652557,53.28658533,16.06938402,1.009263699,TL,-25%,+50% BS
0.789491606,58.09360083,23.46148755,0.681649217,No TL,-25%,+20% S
0.789461671,73.81721417,36.76756918,0.442519359,No TL,-15%,+50% S
0.789385849,40.34046419,12.14367792,0.6696911,No TL,-60%,Imbal BS
0.789105775,75.96625797,31.15088302,0.526736199,No TL,-15%,+20% S
0.789059493,23.19893209,54.72259091,0.517605445,No TL,-40%,+20% S
0.789024615,45.36351593,46.16522057,0.675055909,No TL,Imbal,+300% BS
0.788789456,20.63347848,79.70803796,0.615526567,TL,Imbal,+20% BS
0.78877221,23.18643093,18.83916792,0.175181498,TL,Imbal,+300% S
0.788749397,16.80330261,17.23023751,0.811433769,No TL,-60%,+50% S
0.788700842,110.0536193,4.815932255,0.973195513,TL,-15%,Imbal BS
0.788698983,43.73506252,61.34077728,0.827970288,No TL,-40%,+50% BS
0.788694871,40.20777512,21.02787725,0.473504464,No TL,-60%,Imbal BS
0.788584677,117.7909874,5.354232632,0.408880013,No TL,-25%,+500% S
0.788582421,23.36296082,8.374058663,1.087746437,No TL,-40%,+50% S
0.788543425,5.339943329,131.0934602,0.967929897,No TL,-80%,+50% BS
0.788488617,54.33060233,59.51113049,0.50848977,TL,-25%,+50% BS
0.788453269,13.7587649,8.798591865,0.890274217,TL,-60%,+50% S
0.788343289,36.27991192,5.28482242,1.07906882,No TL,-80%,+500% BS
0.788297912,12.53287911,16.53309578,0.719189428,TL,Imbal,+50% S
0.78828252,32.26803851,51.16383377,0.34612247,TL,-40%,+20% S
0.788192533,94.18765036,113.2034231,0.132071174,No TL,-25%,+300% S
0.788169464,21.66132768,50.89433096,0.23652365,TL,Imbal,+100% S
0.788056034,132.6316098,46.25363859,0.128275657,No TL,-15%,+500% S
0.787946386,19.15004992,122.5467542,0.295634406,No TL,-60%,+50% S
0.787906478,41.95158259,39.05593847,0.996937312,No TL,-40%,+50% BS
0.787797681,25.91674987,106.0649323,0.239269509,No TL,Imbal,+100% S
0.787622389,34.86382786,31.83199726,0.641912489,No TL,-40%,+20% S
0.787587212,18.13887246,10.10973759,0.975383707,TL,Imbal,+20% S
0.787529381,40.82154902,36.61048086,0.625433732,TL,Imbal,+300% BS
0.787358981,191.0332672,28.68860649,0.139729062,TL,-40%,BoSMOTE
0.787325658,16.09234452,4.656594645,1.042394061,TL,-60%,+100% S
0.787303948,64.73710887,36.72264314,0.705184361,No TL,-40%,+300% BS
0.787261887,36.27241317,22.04944125,0.972896267,TL,-40%,+50% BS
0.787238105,16.83530736,49.99177377,0.951199983,No TL,-60%,+20% BS
0.787126857,41.0114154,31.25387427,0.175100367,No TL,Imbal,+300% S
0.78711184,20.20490479,33.4553003,1.033773045,TL,Imbal,+50% BS
0.787039016,17.52093085,102.5814743,0.152094649,No TL,-80%,Imbal BS
0.786856995,23.09658305,93.5981794,0.501770145,No TL,Imbal,+20% S
0.786732176,74.5218397,17.80861417,1.063396967,No TL,-15%,+50% BS
0.786677862,3.738660892,22.82320418,0.462814214,TL,-80%,+50% S
0.786627939,65.54025213,96.90932028,0.347785448,TL,-40%,+300% BS
0.78662177,66.58476869,64.38192012,0.211502213,TL,-15%,+20% S
0.786562021,110.6332191,7.286554124,0.411492733,No TL,-15%,Imbal S
0.786553487,24.66535648,15.77594669,1.029530064,No TL,Imbal,+50% S
0.786540349,63.80294609,48.8259055,0.526791053,No TL,-25%,+20% BS
0.78651047,39.8545448,23.77219285,0.419081656,No TL,-60%,Imbal BS
0.786324186,61.48453442,7.843462521,0.830859795,TL,-15%,+20% BS
0.786300657,113.9756455,20.70767234,0.485353728,No TL,-25%,+500% BS
0.786262867,17.95117092,80.6860939,0.809765948,No TL,-60%,+50% BS
0.786171567,66.13452554,87.47806276,0.334497387,No TL,-25%,+20% S
0.786148127,19.39759374,64.25419028,0.897947625,No TL,-60%,+50% BS
0.786051835,101.606793,4.303738865,0.446604486,TL,-15%,Imbal S
0.786001204,80.96181186,16.22966474,0.797533292,TL,-25%,+300% BS
0.785971288,10.65637978,58.94634693,0.418918624,TL,-60%,+20% S
0.78590233,97.51223644,77.63276042,0.413414471,No TL,-25%,+300% BS
0.785778958,52.30541126,6.228843951,0.867786034,No TL,-80%,+500% BS
0.785728626,39.49631286,25.83487748,0.133675402,TL,Imbal,+300% S
0.785580994,16.58409866,39.0049037,0.94403766,TL,-60%,+50% BS
0.7855494,4.747670412,26.46023518,1.009991337,No TL,-80%,+100% BS
0.785488302,52.99153074,19.13590429,0.197270469,No TL,-40%,Imbal S
0.785358014,21.84319178,64.42870711,0.705459195,No TL,-80%,+300% BS
0.785305616,65.74812261,15.92993817,0.115375505,No TL,Imbal,+500% S
0.785185185,67.52826834,6.064667054,0.876761797,No TL,-40%,Imbal BS
0.785086352,63.90179253,4.078792233,0.893944844,TL,-15%,+20% S
0.784954103,143.4725273,176.757266,0.286997445,No TL,-15%,+300% BS
0.784867113,33.36489534,37.26395508,0.696214405,TL,-40%,+50% BS
0.784864591,3.935363372,89.24690893,0.713618447,TL,-80%,+20% BS
0.784794632,44.333167,49.82210038,0.591254592,No TL,Imbal,+300% BS
0.784788106,60.89259601,48.77817714,0.166163701,TL,-80%,+500% BS
0.78477504,17.33556461,18.65398834,0.509653346,No TL,-60%,+100% S
0.784669364,87.24108942,245.6982943,0.275180127,No TL,-40%,+300% BS
0.784648688,33.58376765,28.80577043,0.285431403,TL,-25%,+100% S
0.784596421,3.489950021,30.79610283,0.802846448,No TL,-80%,+20% S
0.784435126,41.89773726,78.75799926,0.520708451,No TL,-40%,+20% BS
0.784155831,63.16166433,26.7397216,0.600393898,TL,-40%,+300% BS
0.78404908,121.322612,32.22339551,0.105557967,TL,-15%,+500% S
0.783941085,79.3977019,87.02280399,0.10047914,TL,-25%,+300% S
0.783884384,52.55728936,146.0548913,0.303594716,TL,-25%,+50% BS
0.783856325,41.11660059,10.85696937,1.084235288,No TL,-25%,+300% BS
0.783715091,5.157745282,123.4633182,0.878022553,No TL,-80%,+50% BS
0.783615572,57.33629926,23.63278927,0.541700657,No TL,-25%,+20% S
0.783610342,4.854191462,29.87290778,0.252851609,No TL,-80%,+100% S
0.783547392,61.44686079,7.425142805,0.825585025,No TL,-25%,+100% S
0.78334689,23.5681626,82.50288516,0.399749137,No TL,Imbal,+50% S
0.783317944,85.94469023,14.98761236,0.564554514,No TL,-40%,+500% BS
0.783250545,83.13902648,12.52434976,0.466445009,TL,-25%,Imbal BS
0.783196742,22.61866268,36.16851619,0.899030581,TL,Imbal,+50% BS
0.783092889,29.88027922,101.8950497,0.566706485,No TL,-40%,+50% BS
0.783044425,42.05759931,27.46454661,0.353597025,No TL,-40%,Imbal BS
0.783015067,69.60180068,126.8148697,0.223531617,No TL,-25%,+50% S
